sale_id,sale_date,customer_id,dealer_id,salesperson_id,company_name,car_name,quantity,unit_price,total_price,payment_method,country
2205,2022-01-29,CL0607,DL014,SP001,Chevrolet,Silverado 3500HD High Country,3,76913.96,230741.88,Financing,China
2206,2022-02-07,CL0712,DL010,SP002,Mazda,Roadpacer AP,1,20893.12,20893.12,Cash,Spain
2207,2022-01-27,CL0053,DL007,SP016,Mazda,Xedos 6,2,23361.91,46723.82,Leasing,Germany
2208,2021-08-30,CL0161,DL015,SP003,Kia,Telluride EX,2,45558.7,91117.4,Leasing,Germany
2209,2021-11-28,CL0416,DL007,SP003,Porsche,911 GT3 RS Clubsport,3,240669.92,722009.76,Financing,France
2210,2021-04-05,CL0276,DL003,SP004,Jaguar Land Rover,Jaguar I-PACE Electric Performance,1,88316.17,88316.17,Financing,China
2211,2020-11-18,CL0192,DL004,SP010,Nissan,Lucino,2,11272.16,22544.32,Cash,UK
2212,2021-11-20,CL0305,DL001,SP014,GMC,Sierra 2500HD Denali,3,68712.75,206138.25,Cash,USA
2213,2024-12-26,CL0150,DL001,SP013,Kia,Soul EX,2,21389.24,42778.48,Financing,Japan
2214,2022-04-21,CL0512,DL010,SP007,HYUNDAI,Genesis,2,55583.12,111166.24,Financing,China
2215,2021-01-02,CL0475,DL007,SP013,Porsche,Taycan GTS,3,129446.67,388340.01,Financing,Spain
2216,2023-01-03,CL0247,DL006,SP018,Porsche,Macan T,3,70526.27,211578.81,Leasing,China
2217,2020-09-18,CL0460,DL005,SP013,Jeep,Wagoneer S (Electric),1,78447.01,78447.01,Leasing,Germany
2218,2024-10-07,CL0652,DL002,SP008,Nissan,Datsun 510 (Classic),3,25044.59,75133.77,Cash,France
2219,2023-01-02,CL0547,DL012,SP013,Peugeot,208 PSE (Peugeot Sport Engineered),2,46629.85,93259.7,Leasing,China
2220,2022-06-28,CL0305,DL002,SP007,Chevrolet,Silverado 2500HD,2,38936.72,77873.44,Cash,China
2221,2021-10-17,CL0122,DL013,SP015,Volvo,Volvo FH,2,117392.32,234784.64,Leasing,USA
2222,2021-11-09,CL0587,DL010,SP016,Chevrolet,Silverado 1500,1,38837.74,38837.74,Cash,France
2223,2021-10-20,CL0210,DL011,SP009,Volkswagen,Golf Cabriolet,2,28562.94,57125.88,Leasing,Australia
2224,2022-02-07,CL0665,DL001,SP006,Porsche,Panamera 4 E-Hybrid Sport Turismo,2,123060.11,246120.22,Leasing,Spain
2225,2022-07-23,CL0569,DL009,SP016,Volkswagen,Jetta GLI 35th,1,29944.41,29944.41,Cash,Australia
2226,2021-03-18,CL0289,DL009,SP010,Mitsubishi,Fuso Fighter (Truck),2,71911.5,143823.0,Cash,Germany
2227,2024-07-14,CL0342,DL010,SP005,Porsche,Taycan 4S,2,104878.91,209757.82,Cash,Italy
2228,2024-04-15,CL0461,DL007,SP015,Chevrolet,Silverado Custom,1,36439.92,36439.92,Leasing,USA
2229,2023-12-06,CL0563,DL010,SP015,Nissan,X-Trail Hybrid,2,30815.62,61631.24,Financing,Italy
2230,2021-03-24,CL0675,DL004,SP007,Porsche,Cayenne Base,1,72795.75,72795.75,Financing,UK
2231,2020-10-06,CL0134,DL013,SP005,Chevrolet,Silverado 1500 High Country,3,58934.26,176802.78,Financing,UK
2232,2020-10-12,CL0439,DL007,SP016,Volkswagen,T-Roc Cabriolet,3,33019.68,99059.04,Financing,Brazil
2233,2021-09-10,CL0478,DL007,SP015,Mitsubishi,Lancer SE Limited,2,19384.89,38769.78,Leasing,USA
2234,2021-03-13,CL0052,DL013,SP006,Porsche,Cayenne Turbo GT,3,168556.98,505670.94,Cash,Australia
2235,2023-07-30,CL0462,DL013,SP012,Nissan,Pathfinder Hybrid,2,44443.33,88886.66,Financing,Spain
2236,2024-11-13,CL0711,DL001,SP005,TOYOTA,LAND CRUISER 300,3,52699.75,158099.25,Leasing,China
2237,2020-05-20,CL0567,DL009,SP016,Ford,Mustang Shelby GT350,3,54376.51,163129.53,Financing,UK
2238,2021-12-07,CL0661,DL014,SP019,Nissan,370Z Roadster,2,41248.45,82496.9,Leasing,Spain
2239,2021-02-01,CL0797,DL014,SP010,GMC,Acadia AT4,2,42457.24,84914.48,Leasing,Germany
2240,2024-01-10,CL0015,DL010,SP015,FERRARI,PORTOFINO,3,222799.45,668398.35,Cash,Germany
2241,2023-09-13,CL0313,DL013,SP020,Mazda,121,3,11264.92,33794.76,Leasing,Italy
2242,2023-06-16,CL0626,DL009,SP015,ASTON MARTIN,VANTAGE,3,153852.34,461557.02,Cash,France
2243,2024-07-11,CL0346,DL015,SP002,Chevrolet,Silverado 3500HD,2,44335.65,88671.3,Leasing,USA
2244,2022-10-23,CL0054,DL010,SP019,Nissan,Cima,1,65857.44,65857.44,Cash,Brazil
2245,2022-08-28,CL0773,DL001,SP012,Jeep,Gladiator,1,37283.71,37283.71,Financing,Japan
2246,2023-10-21,CL0326,DL002,SP008,Kia,Soul Turbo,2,28962.8,57925.6,Financing,France
2247,2020-09-10,CL0738,DL010,SP002,Tata Motors,Nexon,3,13640.5,40921.5,Leasing,UK
2248,2021-06-26,CL0580,DL002,SP009,Volkswagen,Scirocco GTS,2,37361.75,74723.5,Cash,France
2249,2020-03-23,CL0592,DL004,SP006,HONDA,CR-V,3,27207.43,81622.29,Leasing,France
2250,2022-08-06,CL0117,DL015,SP004,KIA,SPORTAGE 2024(X-PRO),1,34847.8,34847.8,Financing,Australia
2251,2020-06-04,CL0317,DL010,SP010,Porsche,911 GT3 Touring,1,166564.83,166564.83,Leasing,Italy
2252,2021-10-25,CL0565,DL010,SP010,Volkswagen,Phaeton,1,90566.15,90566.15,Leasing,Japan
2253,2021-03-17,CL0174,DL011,SP011,Chevrolet,Silverado 2500HD,2,43712.55,87425.1,Cash,Brazil
2254,2021-06-06,CL0055,DL013,SP019,BMW,M550i XDRIVE,1,76584.83,76584.83,Financing,Germany
2255,2024-07-17,CL0320,DL004,SP014,Jaguar Land Rover,Jaguar F-Type V8 R,2,94476.47,188952.94,Financing,France
2256,2020-12-08,CL0342,DL009,SP019,Chevrolet,Blazer LT,3,35229.85,105689.55,Cash,Brazil
2257,2024-01-29,CL0525,DL003,SP001,Volkswagen,Up! GTI,2,19731.7,39463.4,Leasing,Australia
2258,2023-01-03,CL0224,DL008,SP020,Porsche,911 GT3 RS,2,226740.27,453480.54,Financing,Japan
2259,2024-03-21,CL0796,DL002,SP004,Tesla,Roadster 2,1,210518.43,210518.43,Financing,Australia
2260,2021-08-19,CL0560,DL002,SP010,Nissan,Patrol Black Edition,1,88124.74,88124.74,Cash,Australia
2261,2021-06-26,CL0075,DL009,SP003,Mazda,Eunos 500,1,22927.33,22927.33,Cash,Brazil
2262,2021-09-08,CL0068,DL014,SP020,HONDA,CITY,1,16623.4,16623.4,Leasing,China
2263,2022-08-20,CL0612,DL012,SP017,Porsche,Panamera Turbo S E-Hybrid,3,173077.54,519232.62,Cash,Spain
2264,2024-04-14,CL0320,DL003,SP018,Mazda,323F,3,13370.37,40111.11,Leasing,Australia
2265,2022-01-17,CL0066,DL008,SP013,Cadillac,XT6 Sport,3,51791.01,155373.03,Cash,USA
2266,2021-06-26,CL0306,DL011,SP010,NISSAN,FRONTIER,3,29419.1,88257.3,Financing,Japan
2267,2022-02-24,CL0450,DL007,SP002,Chevrolet,Suburban LT,3,68788.76,206366.28,Cash,Brazil
2268,2023-07-31,CL0318,DL015,SP002,Porsche,911 GT3 Touring,1,175180.12,175180.12,Leasing,China
2269,2024-11-26,CL0615,DL008,SP006,Peugeot,308 GTI,1,34401.37,34401.37,Financing,Australia
2270,2021-05-29,CL0631,DL006,SP016,HYUNDAI,Tiburon,3,18239.05,54717.15,Leasing,China
2271,2021-07-18,CL0349,DL013,SP009,Mitsubishi,Outlander SEL,1,32122.01,32122.01,Cash,Japan
2272,2023-07-12,CL0762,DL005,SP012,Mazda,Persona,1,13121.39,13121.39,Leasing,China
2273,2023-10-10,CL0379,DL012,SP015,BMW,125i,2,38135.43,76270.86,Leasing,Germany
2274,2023-09-16,CL0693,DL014,SP009,Jaguar Land Rover,Jaguar F-PACE S AWD,1,60555.84,60555.84,Cash,Italy
2275,2021-05-02,CL0174,DL013,SP002,Ford,Mustang Shelby GT500,3,84215.13,252645.39,Leasing,Spain
2276,2023-12-09,CL0748,DL005,SP004,Nissan,Pathfinder Armada,3,65288.1,195864.3,Leasing,UK
2277,2020-07-09,CL0745,DL013,SP010,Chevrolet,Equinox Premier,2,36701.6,73403.2,Financing,France
2278,2020-11-18,CL0366,DL001,SP012,Mazda,CX-60,3,43292.17,129876.51,Financing,Australia
2279,2021-01-12,CL0115,DL002,SP017,Tesla,Model X Plaid,2,115154.55,230309.1,Cash,Australia
2280,2022-12-13,CL0144,DL015,SP009,Volkswagen,Arteon Shooting Brake,3,47818.88,143456.64,Cash,Spain
2281,2024-08-02,CL0463,DL013,SP011,Chevrolet,Trailblazer,2,21540.82,43081.64,Cash,Australia
2282,2021-07-01,CL0285,DL001,SP011,Mazda,CX-3,2,19367.45,38734.9,Leasing,Italy
2283,2024-10-07,CL0719,DL015,SP003,Chevrolet,Camaro,2,24379.2,48758.4,Cash,Spain
2284,2021-06-20,CL0419,DL015,SP019,Volkswagen,ID.5,1,44249.79,44249.79,Financing,China
2285,2020-02-22,CL0098,DL005,SP016,Peugeot,508 PSE (Peugeot Sport Engineered),3,52754.65,158263.95,Financing,Australia
2286,2024-10-31,CL0460,DL003,SP007,Porsche,911 RSR (Motorsport Edition),3,820299.05,2460897.15,Leasing,Japan
2287,2020-11-08,CL0086,DL003,SP009,Porsche,911 GT2 RS,2,307132.76,614265.52,Financing,Spain
2288,2020-04-06,CL0216,DL004,SP007,Nissan,Hardbody Truck,3,23487.52,70462.56,Financing,UK
2289,2022-06-15,CL0033,DL008,SP016,GMC,Acadia AT4,2,44538.87,89077.74,Cash,France
2290,2022-05-14,CL0176,DL006,SP007,Chevrolet,Bolt EUV,1,30797.44,30797.44,Leasing,UK
2291,2022-06-01,CL0030,DL005,SP017,Volkswagen,Beetle,2,21304.16,42608.32,Financing,China
2292,2021-06-22,CL0722,DL013,SP006,Acura,NSX GT3 (Track Version),2,160800.66,321601.32,Financing,USA
2293,2023-03-31,CL0106,DL001,SP010,Volkswagen,ID.2,2,25761.21,51522.42,Cash,Brazil
2294,2022-03-29,CL0211,DL007,SP017,Volkswagen,Golf GTI,2,31396.14,62792.28,Cash,Germany
2295,2024-05-25,CL0417,DL004,SP005,Porsche,Taycan Sport Turismo,3,107607.58,322822.74,Leasing,USA
2296,2024-12-28,CL0511,DL001,SP002,Mitsubishi,ASX Dynamic,2,27400.1,54800.2,Cash,Germany
2297,2020-07-10,CL0196,DL009,SP013,Nissan,Patrol Warrior,2,94117.19,188234.38,Cash,France
2298,2024-04-01,CL0362,DL005,SP017,Nissan,Tiida,2,15940.54,31881.08,Financing,China
2299,2021-01-12,CL0618,DL009,SP014,Porsche,911 GT4 RS,2,237033.82,474067.64,Leasing,USA
2300,2020-08-14,CL0773,DL013,SP012,Nissan,Pathfinder Armada Platinum,1,74809.36,74809.36,Cash,Spain
2301,2022-12-23,CL0017,DL009,SP015,Kia,Rio 5-Door,3,16486.75,49460.25,Leasing,Japan
2302,2022-04-04,CL0316,DL011,SP019,Volkswagen,Golf 4MOTION,1,43294.36,43294.36,Financing,Australia
2303,2023-11-16,CL0321,DL004,SP020,LAMBORGHINI,AVENTADOR LP 780-4 ULTIMATE,1,518881.24,518881.24,Leasing,Italy
2304,2024-03-09,CL0666,DL011,SP016,MERCEDES,BENZ EQS 53,2,95156.05,190312.1,Financing,France
2305,2024-10-29,CL0528,DL014,SP016,Ford,F-150 Limited,2,88576.66,177153.32,Cash,Japan
2306,2024-06-27,CL0621,DL006,SP019,Kia,K5 EX,1,29762.76,29762.76,Cash,Italy
2307,2020-05-16,CL0473,DL014,SP001,Mazda,CX-50,1,31574.25,31574.25,Cash,China
2308,2022-01-24,CL0606,DL009,SP014,Tesla,Model 3 Performance,1,49641.72,49641.72,Cash,Brazil
2309,2021-12-10,CL0681,DL001,SP017,BMW,118D,3,35293.62,105880.86,Leasing,Brazil
2310,2021-10-14,CL0722,DL002,SP010,Chevrolet,Corvette Stingray,3,67702.53,203107.59,Leasing,Australia
2311,2023-02-19,CL0459,DL009,SP005,Mitsubishi,Fuso Fighter (Truck),1,75820.87,75820.87,Financing,Spain
2312,2022-09-07,CL0664,DL010,SP015,Jaguar Land Rover,Jaguar F-PACE SVR,1,88759.33,88759.33,Financing,USA
2313,2020-06-02,CL0222,DL010,SP009,Mitsubishi,Outlander Black Edition,2,33796.61,67593.22,Leasing,Spain
2314,2021-05-05,CL0699,DL013,SP001,TOYOTA,TACOMA,1,24574.22,24574.22,Leasing,France
2315,2023-03-10,CL0677,DL003,SP019,LAMBORGHINI,AVENTADOR SVJ XAGO,3,611751.2,1835253.6,Cash,France
2316,2023-10-30,CL0601,DL008,SP019,Nissan,Silvia,1,47086.28,47086.28,Cash,USA
2317,2022-07-19,CL0386,DL013,SP019,Mazda,Capella Cargo,2,18580.45,37160.9,Financing,Japan
2318,2023-06-22,CL0483,DL015,SP009,Nissan,Cedric,2,20889.77,41779.54,Leasing,Italy
2319,2020-11-15,CL0172,DL006,SP013,Mitsubishi,Pajero Final Edition,2,47674.19,95348.38,Leasing,Australia
2320,2021-04-03,CL0381,DL003,SP010,Mazda,Rotary Pickup,3,18614.7,55844.1,Cash,France
2321,2020-01-11,CL0729,DL008,SP014,Nissan,Armada Platinum,3,67356.83,202070.49,Cash,Japan
2322,2022-06-09,CL0715,DL006,SP016,Cadillac,Escalade,3,86636.12,259908.36,Financing,Italy
2323,2021-07-13,CL0352,DL007,SP004,Kia,Carnival Special Edition,2,44802.83,89605.66,Financing,Japan
2324,2024-01-24,CL0329,DL015,SP005,Porsche,Cayenne GTS,2,99567.48,199134.96,Financing,Spain
2325,2021-11-30,CL0008,DL004,SP010,Peugeot,2008 Active,1,22633.45,22633.45,Leasing,Brazil
2326,2023-07-05,CL0170,DL007,SP002,ROLLS ROYCE,GHOST MYSORE,2,367250.62,734501.24,Cash,Brazil
2327,2021-08-25,CL0344,DL011,SP008,Nissan,Bluebird Z,1,23367.49,23367.49,Leasing,Australia
2328,2024-06-25,CL0526,DL009,SP014,Jaguar Land Rover,Jaguar E-PACE,2,54480.72,108961.44,Leasing,USA
2329,2022-12-24,CL0392,DL005,SP010,Mazda,Millenia S,1,32512.93,32512.93,Leasing,France
2330,2020-04-13,CL0365,DL003,SP018,Porsche,Taycan Sport Turismo GTS,1,150321.08,150321.08,Financing,Australia
2331,2022-10-12,CL0061,DL012,SP011,Nissan,NV3500,1,44179.2,44179.2,Cash,UK
2332,2022-06-08,CL0305,DL007,SP011,TOYOTA,LAND CRUISER 300,3,57304.09,171912.27,Financing,Brazil
2333,2020-09-27,CL0756,DL005,SP018,Volkswagen,T-Roc Cabriolet,2,35946.55,71893.1,Cash,Australia
2334,2020-07-27,CL0369,DL006,SP001,Mazda,MX-5 Miata,1,28612.48,28612.48,Leasing,USA
2335,2021-06-05,CL0099,DL012,SP002,Peugeot,2008 Active,2,22985.36,45970.72,Cash,Japan
2336,2021-01-16,CL0007,DL009,SP006,Mazda,Persona,1,13336.02,13336.02,Cash,Brazil
2337,2020-09-14,CL0033,DL014,SP017,GMC,Acadia SLE,1,36509.51,36509.51,Cash,Spain
2338,2021-08-11,CL0647,DL005,SP009,Jaguar Land Rover,Jaguar XF,1,47487.38,47487.38,Financing,France
2339,2021-06-27,CL0753,DL003,SP018,Peugeot,e-2008,2,36396.12,72792.24,Leasing,France
2340,2023-03-17,CL0037,DL004,SP004,Peugeot,Expert L2H1,2,32661.26,65322.52,Leasing,Brazil
2341,2021-07-23,CL0484,DL013,SP007,ROLLS ROYCE,WRAITH KRYPTOS,1,342044.28,342044.28,Leasing,China
2342,2022-05-26,CL0208,DL011,SP002,Porsche,Taycan Cross Turismo 4,3,91713.69,275141.07,Financing,Brazil
2343,2023-07-21,CL0030,DL010,SP008,AUDI,Q7,2,59785.23,119570.46,Financing,Japan
2344,2023-06-17,CL0316,DL004,SP009,Volkswagen,Sharan,3,34247.03,102741.09,Cash,France
2345,2024-01-22,CL0290,DL003,SP009,Mazda,121,2,12524.89,25049.78,Cash,USA
2346,2022-06-09,CL0217,DL015,SP006,Nissan,X-Trail GT,2,35763.94,71527.88,Cash,Spain
2347,2024-06-18,CL0772,DL015,SP019,ROLLS ROYCE,CULLINAN RED DIAMOND,3,439674.2,1319022.6,Cash,Brazil
2348,2020-03-09,CL0261,DL015,SP016,Tesla,Cybertruck,3,72754.85,218264.55,Leasing,China
2349,2024-10-21,CL0734,DL003,SP019,TOYOTA,MIRAI,1,52867.84,52867.84,Cash,Spain
2350,2022-07-31,CL0265,DL010,SP015,Chevrolet,Malibu Premier,3,32558.66,97675.98,Financing,France
2351,2020-09-15,CL0736,DL014,SP019,Tata Motors,Hexa,2,20110.75,40221.5,Financing,UK
2352,2022-03-04,CL0765,DL004,SP020,Volkswagen,Golf TDI,2,27390.38,54780.76,Leasing,Spain
2353,2023-04-26,CL0494,DL005,SP011,Ford,Transit,2,43028.39,86056.78,Leasing,China
2354,2023-08-24,CL0158,DL001,SP013,LAMBORGHINI,AVENTADOR ULTIMAE,3,594156.48,1782469.44,Financing,USA
2355,2023-01-19,CL0467,DL015,SP003,Ford,Flex,2,33175.05,66350.1,Financing,Australia
2356,2020-12-20,CL0327,DL014,SP013,Ford,Mustang Shelby GT350,2,61506.37,123012.74,Leasing,USA
2357,2024-01-16,CL0789,DL005,SP015,Mazda,Savanna RX-7,3,28697.18,86091.54,Cash,Australia
2358,2022-09-02,CL0779,DL010,SP004,BENTLEY,Continental GT Azure,3,292675.75,878027.25,Leasing,China
2359,2023-05-03,CL0128,DL007,SP018,Volkswagen,T-Cross,1,24335.61,24335.61,Financing,France
2360,2024-05-02,CL0291,DL004,SP019,Nissan,Terrano,3,15744.42,47233.26,Leasing,France
2361,2022-09-15,CL0582,DL006,SP001,GMC,Yukon Denali Performance,2,72078.79,144157.58,Leasing,Japan
2362,2020-05-20,CL0054,DL014,SP006,Volkswagen,Polo BlueMotion,1,19005.78,19005.78,Leasing,UK
2363,2021-06-12,CL0372,DL003,SP001,TOYOTA,BZ3,2,38223.57,76447.14,Financing,Australia
2364,2023-02-28,CL0224,DL007,SP006,Jeep,Wrangler 4xe,2,50551.55,101103.1,Leasing,Brazil
2365,2023-11-26,CL0773,DL005,SP010,Mitsubishi,L200 Barbarian X,1,30510.46,30510.46,Cash,UK
2366,2020-02-07,CL0775,DL007,SP011,Peugeot,5008 Active,3,31491.06,94473.18,Leasing,Italy
2367,2023-02-15,CL0471,DL012,SP008,Kia,Niro Touring,1,32298.21,32298.21,Financing,Italy
2368,2024-08-20,CL0217,DL003,SP018,Peugeot,Partner Tepee,1,23144.39,23144.39,Financing,Japan
2369,2020-10-23,CL0536,DL011,SP016,Mitsubishi,Pajero,1,37556.38,37556.38,Cash,Brazil
2370,2023-08-28,CL0187,DL004,SP002,Mazda,CX-8,2,37570.97,75141.94,Leasing,France
2371,2021-04-27,CL0079,DL001,SP008,Jaguar Land Rover,Jaguar E-PACE S,2,49305.12,98610.24,Cash,France
2372,2021-11-25,CL0044,DL011,SP005,Porsche,911 GT3 RS,1,259770.26,259770.26,Leasing,UK
2373,2023-07-01,CL0701,DL001,SP018,Acura,TLX PMC Edition,1,60443.95,60443.95,Leasing,Spain
2374,2020-09-26,CL0031,DL012,SP012,FERRARI,F8 TRIBUTO,2,292494.6,584989.2,Cash,Brazil
2375,2023-01-09,CL0069,DL007,SP020,Chevrolet,Tahoe Sport Edition,2,73272.45,146544.9,Cash,Japan
2376,2022-01-04,CL0153,DL001,SP008,ROLLS ROYCE,DAWN BLACK BADGE,3,388844.11,1166532.33,Cash,Italy
2377,2021-11-05,CL0425,DL003,SP020,Volkswagen,Golf Sportsvan,1,31023.85,31023.85,Leasing,USA
2378,2021-11-01,CL0413,DL006,SP004,Chevrolet,Tahoe Midnight Edition,1,71223.9,71223.9,Leasing,France
2379,2023-12-09,CL0106,DL004,SP008,Jaguar Land Rover,Jaguar F-Type,1,66885.75,66885.75,Leasing,Spain
2380,2021-11-11,CL0394,DL014,SP011,Volkswagen,ID.4,3,38442.67,115328.01,Financing,USA
2381,2020-07-09,CL0623,DL007,SP016,Cadillac,CT5-V Blackwing,2,86912.32,173824.64,Cash,Japan
2382,2021-01-23,CL0178,DL009,SP005,Mazda,Revue,2,9310.78,18621.56,Leasing,Brazil
2383,2020-03-09,CL0258,DL014,SP004,ROLLS ROYCE,PHATOM ORCHID,3,516987.56,1550962.68,Financing,USA
2384,2022-10-12,CL0311,DL001,SP009,Nissan,Note,2,16273.16,32546.32,Financing,Spain
2385,2023-06-11,CL0414,DL003,SP012,Porsche,Panamera 4 E-Hybrid,3,119739.13,359217.39,Leasing,China
2386,2022-12-05,CL0696,DL003,SP002,Mazda,Bongo Friendee,2,20705.43,41410.86,Financing,France
2387,2024-09-20,CL0140,DL008,SP008,Mitsubishi,Town Box,3,10185.1,30555.3,Cash,Spain
2388,2021-05-25,CL0475,DL015,SP009,Acura,MDX Elite,3,63500.01,190500.03,Cash,UK
2389,2022-01-07,CL0176,DL010,SP016,Volkswagen,Jetta Hybrid,3,29004.86,87014.58,Leasing,USA
2390,2021-08-26,CL0484,DL004,SP016,GMC,Sierra 1500 Denali Ultimate,1,82654.76,82654.76,Cash,USA
2391,2021-08-20,CL0034,DL010,SP011,Volkswagen,ID.3 Pro,1,32005.09,32005.09,Leasing,China
2392,2022-03-21,CL0553,DL010,SP016,Mazda,MX-6,1,18088.24,18088.24,Cash,Germany
2393,2021-01-25,CL0345,DL001,SP001,ROLLS ROYCE,GHOST EXTENDED,1,385897.2,385897.2,Financing,Japan
2394,2020-11-24,CL0454,DL010,SP005,Ford,Ranger Raptor,1,45139.6,45139.6,Financing,Spain
2395,2020-03-31,CL0174,DL003,SP002,Volkswagen,Beetle Final Edition,1,22596.04,22596.04,Leasing,Japan
2396,2020-09-25,CL0374,DL011,SP009,GMC,Sierra Denali,3,66607.28,199821.84,Leasing,Japan
2397,2022-03-22,CL0416,DL001,SP004,AUDI,A4,2,36424.26,72848.52,Leasing,USA
2398,2022-08-07,CL0747,DL008,SP007,Mitsubishi,Delica D:5,1,36285.48,36285.48,Leasing,Spain
2399,2021-05-18,CL0290,DL004,SP008,VOLVO,XC90,3,59002.01,177006.03,Cash,Germany
2400,2023-02-20,CL0137,DL010,SP017,HYUNDAI,SANTA FE,1,53778.16,53778.16,Financing,China
2401,2023-09-03,CL0136,DL006,SP003,Nissan,Patrol Y60,2,45866.25,91732.5,Financing,Australia
2402,2021-07-23,CL0091,DL011,SP002,Peugeot,Boxer,1,29795.53,29795.53,Financing,Australia
2403,2022-05-20,CL0136,DL013,SP020,Chevrolet,Traverse LT,1,34795.54,34795.54,Financing,Japan
2404,2023-02-13,CL0735,DL007,SP009,Mitsubishi,Sigma,2,36320.27,72640.54,Leasing,China
2405,2024-10-24,CL0234,DL005,SP003,Volkswagen,ID.2,3,23752.72,71258.16,Cash,USA
2406,2024-09-08,CL0160,DL004,SP012,Chevrolet,Colorado WT,2,28573.39,57146.78,Financing,Germany
2407,2022-06-09,CL0270,DL004,SP004,Volkswagen,Golf TGI,1,27831.55,27831.55,Cash,Australia
2408,2021-05-14,CL0240,DL010,SP011,LAMBORGHINI,HURACAN STO EVO,3,352354.87,1057064.61,Cash,France
2409,2021-09-15,CL0062,DL004,SP013,Volkswagen,ID.3 Pro,1,36173.68,36173.68,Leasing,Japan
2410,2024-06-17,CL0264,DL009,SP003,Nissan,GT-R50 by Italdesign,1,1116849.57,1116849.57,Cash,Spain
2411,2020-07-24,CL0073,DL003,SP002,Volkswagen,Jetta Hybrid,1,28506.59,28506.59,Cash,Japan
2412,2020-03-12,CL0447,DL003,SP005,Mazda,Biante,1,23639.52,23639.52,Cash,Brazil
2413,2020-04-16,CL0242,DL001,SP004,Porsche,Panamera Base,1,94513.08,94513.08,Cash,China
2414,2024-10-13,CL0609,DL005,SP006,Mazda,Millenia,2,23666.59,47333.18,Cash,Japan
2415,2023-08-31,CL0159,DL014,SP006,Mitsubishi,Pajero,3,42682.33,128046.99,Cash,Spain
2416,2024-07-21,CL0131,DL009,SP002,Volkswagen,Vento,3,17213.28,51639.84,Cash,Australia
2417,2020-06-29,CL0165,DL003,SP009,GMC,Canyon Denali Black Edition,2,46009.33,92018.66,Leasing,Spain
2418,2022-01-03,CL0343,DL003,SP004,Volkswagen,Karmann Ghia,1,25523.56,25523.56,Leasing,France
2419,2020-09-10,CL0618,DL014,SP020,Nissan,Rogue Sport SL,2,31975.59,63951.18,Financing,UK
2420,2021-07-08,CL0279,DL011,SP015,Nissan,Stanza,2,17935.07,35870.14,Leasing,France
2421,2021-09-13,CL0456,DL012,SP013,Kia,Forte FE,1,17345.48,17345.48,Cash,Australia
2422,2022-09-05,CL0176,DL014,SP003,Volkswagen,Sharan,1,36025.16,36025.16,Leasing,China
2423,2022-11-20,CL0419,DL007,SP011,Toyota,4Runner (6th Gen),1,48138.98,48138.98,Cash,Germany
2424,2020-12-19,CL0145,DL007,SP005,GMC,Yukon Denali,3,71671.24,215013.72,Cash,Japan
2425,2024-11-08,CL0005,DL012,SP018,Porsche,911 GT4 RS,1,220920.43,220920.43,Leasing,Japan
2426,2022-05-31,CL0053,DL008,SP020,Volkswagen,ID. Buzz,1,55901.71,55901.71,Leasing,China
2427,2024-02-21,CL0494,DL001,SP002,HYUNDAI,Tiburon,2,17639.15,35278.3,Cash,Japan
2428,2022-09-27,CL0212,DL008,SP007,Tata Motors,Altroz,1,9608.02,9608.02,Cash,Australia
2429,2020-11-20,CL0733,DL010,SP017,Nissan,Prairie,3,18311.86,54935.58,Leasing,USA
2430,2024-01-28,CL0357,DL006,SP012,Ford,F-350 Super Duty,2,44456.64,88913.28,Financing,France
2431,2021-05-02,CL0233,DL002,SP004,Mitsubishi,eK Space,2,10659.16,21318.32,Financing,Brazil
2432,2020-05-14,CL0107,DL003,SP018,Chevrolet,Silverado 3500HD,3,43987.95,131963.85,Financing,UK
2433,2024-05-13,CL0130,DL003,SP014,AUDI,Q3,2,35001.73,70003.46,Financing,Brazil
2434,2022-05-01,CL0154,DL009,SP012,Tata Motors,Tigor EV,2,15170.75,30341.5,Leasing,China
2435,2022-03-04,CL0637,DL007,SP009,HYUNDAI,I10,3,11645.43,34936.29,Leasing,Italy
2436,2022-01-27,CL0623,DL005,SP002,Porsche,Taycan Cross Turismo,2,102845.55,205691.1,Cash,UK
2437,2021-06-08,CL0358,DL012,SP001,Chevrolet,Blazer Premier,1,41881.9,41881.9,Cash,USA
2438,2020-06-13,CL0511,DL011,SP014,Porsche,Cayenne Base,2,77762.3,155524.6,Leasing,Japan
2439,2024-07-22,CL0166,DL012,SP019,Nissan,NV200,1,27360.8,27360.8,Leasing,Italy
2440,2020-12-27,CL0414,DL011,SP015,Nissan,Pathfinder Rock Creek Edition,2,43106.93,86213.86,Financing,USA
2441,2022-08-30,CL0200,DL005,SP008,Mitsubishi,Grand Lancer,2,21621.77,43243.54,Financing,USA
2442,2023-08-03,CL0371,DL001,SP014,HONDA,CITY,3,14757.34,44272.02,Financing,Australia
2443,2023-05-18,CL0408,DL013,SP018,Jaguar Land Rover,Jaguar XF,2,50269.44,100538.88,Cash,France
2444,2020-01-26,CL0220,DL001,SP009,TOYOTA,TOYOTA LAND CRUISER,1,79028.01,79028.01,Financing,UK
2445,2021-09-12,CL0761,DL011,SP019,Jaguar Land Rover,Jaguar F-PACE,3,30731.46,92194.38,Leasing,UK
